item_id,name
8539,Gold Roselle Capeline
43672,Floating Fife
7911,Old Hollow Eyes
6503,Blue Coral Formation
25641,Deepgold Blade
32211,Queen's Soldier Piece
44012,Black Star
20721,Hingan Hanging Andon Lamp
15652,Heavensegg
34233,Palm Halberd
14183,Blank Grade 3 Orchestrion Roll
15165,Bluesky Interior Wall
35450,Horse Chestnut Bracelet of Gathering
6458,Riviera Flooring
10916,Wyvernskin Boots of Healing
4375,Turquoise Choker
35793,Trophy of Eternal Darkness
12533,Aurum Regis Sand
24902,Abroader Otter
19859,Green Leek
24307,eScape Orchestrion Roll
44421,Everseeker's Fishing Rod
38547,The Fae's Crown Guillotine
36042,Ukha
1683,Ramhorn Claws
4568,Spine Drops
43575,Quetzal
42351,Gomphotherium Thornvest of Casting
44165,Grade 2 Gemdraught of Intelligence
30887,Forgotten Fragment of Ingenuity
25845,Iridescent Bottoms of Casting
12827,Barreleye
22420,Hingan Flax
11080,Mormorion Ring of Casting
12032,Wyvernskin Ring
37100,Thaumazein Painting
27670,Velveteen Gloves
26336,Petalite Choker of Healing
13668,Sky Pirate's Boots of Scouting
41892,Loboskin Caligae of Casting
36033,Ornate Classical Dimachaerius's Lorica
32955,Hard Water
26289,Dwarven Cotton Gaskins of Fending
7695,Judgeray
3483,Armorer's Slops
4442,Sunstone Ring
17574,Flannel
29455,Neo-Ishgardian Bottoms of Healing
31536,Templar's Vambraces
31892,Exarchic Ring of Casting
37318,Susano's Rapturous Knuckles
6204,Model Vanguard
4575,Weak Blinding Potion
2697,Goatskin Pot Helm
7980,Plasma Lamp
4712,Blood Currant Tart
35574,Wooden Bin
31678,Fortress of Lies Orchestrion Roll
5121,Darksteel Ore
15982,Autumnal Ginkgo Tree
3934,Culinarian's Gaiters
16616,Red Viola Corsage
32003,Approved Grade 4 Skybuilders' Umbral Flarerock
2960,Hempen Tunic
19515,High Steel Hatchet
7944,Dawn Maiden
2525,Iron Dolabra
36711,Pactmaker's Sarouel of Crafting
5083,Steel Rings
15106,High Allagan Aetherstone - Body Gear
7950,Frilled Shark
28134,Flooring Mat
10837,Griffin Leather Thighboots of Aiming
12585,Dark Chestnut Branch
29438,Neo-Ishgardian Boots of Striking
10882,Hardsilver Monocle of Healing
21136,Aery Painting
26133,Zonureskin Coat of Maiming
3521,Hyuran Halfgloves
5631,Piety Materia III
16746,Flarefish
39704,Diadochos Ring of Casting
36679,Aetherolectric Guitarfish
6690,Timeworn Toadskin Map
4799,Ratstool
26021,Atrociraptorskin Amulet of Healing
41499,Quaqua Horn
36893,Highland Rounded Chimney
8858,Grade 1 Wheel of Swiftness
3523,Elezen Halfgloves
29750,Ghost Shark
5653,Earth Materia V
12766,Rime Eater
32217,Extra-stuffed Carbuncle
24488,Paissa Chronometer
33777,Forgotten Fragment of Heroism
5385,Elm Log
5142,Raw Tourmaline
39882,Eehs Fan
36175,Pewter Ore
37850,Disappirarucu
27898,Fierce and Free Orchestrion Roll
5152,Fire Rock
42189,Sarcenet Slops of Scouting
36044,Wine-dark Soup
3020,Hempen Doublet Vest of Gathering
33608,Byakko's Enspirited Codex
24172,White Arums
11923,Mythrite Pliers
19766,Augmented Ala Mhigan Shoes of Gathering
10622,Mythrite Claymore
5791,Peacock Blue Dye
5421,Elm Plank
8697,Flawless Band
42031,Crocodileskin Thighboots of Aiming
38936,Earthbreak Aethersand
41846,Mountain Chromite Guillotine
8809,Stuffed Takitaro
12592,Chimerical Felt
19568,Doman Steel Scythe
27646,Altered Woolen Trousers
2680,Decorated Bronze Barbut
18383,Tigerskin Thighboots of Aiming
42166,Br'aaxskin Headband of Fending
20167,Demon Stonefish
5302,Hog Hide
19620,Bloodhempen Trousers of Gathering
40521,Pink Shrimp
34145,Ametrine Bracelet of Fending
9310,Artisan's Grinding Wheel
9070,Platinum Scarf of Healing
2002,Elm Crook
26491,Facet Earrings of Healing
23112,Ornate Yamashi Kasa
27977,Enchanted Elm Lumber
40565,Shisui Goby
27581,Rak'tika Goby
27690,Miracle Apple Lumber
25828,Gliderskin Boots of Aiming
35368,Manganese Alembic
18196,High Steel-barreled Snaphance
35328,High Durium Pickaxe
16725,Luminium Ore
1764,Iron Bill
10050,Coeurl Eyeglasses
44026,Sarcenet
22466,Bustling Boulevard Orchestrion Roll
15515,Ironworks Cap of Crafting
1845,Steel Spear
31324,Calming Checkered Parasol
26532,Pure Titanium Plate
20182,Red-eyed Lates
4141,Amethyst Bracelet
44071,Tumbleclaw Weeds
5679,Battledance Materia I
17960,Doman Partition
6525,Oasis Bench
5847,Silver Gobcog
6669,Amdapori Wall Lantern
7998,Straight Stepping Stones
9511,Perfect Firewood
4917,Mazlaya Marlin
12825,Stupendemys
17645,Aetherosphere Orchestrion Roll
41833,Wooden Garden Gate
36059,Giant Popoto Pancakes
2367,Bronze Doming Hammer
36367,Unbowed Orchestrion Roll
10760,Griffin Leather Tricorne of Striking
2731,Silver Magnifiers
44076,Acqua Pazza
37812,Rinascita Ring of Fending
8794,Glade Open-shelf Bookcase
19897,Grade 2 Reisui of Dexterity
31903,Pineapple Salad
26312,Swallowskin Gloves of Scouting
10642,Hardsilver Staff
3711,Weaver's Gloves
18086,Bloodhempen Chestwrap of Casting
33935,Gatherer's Guerdon Materia X
16669,Hemiskin Leggings of Scouting
13115,General-purpose Jet Black Dye
27930,White Hydrangea Corsage
31249,Approved Grade 3 Skybuilders' Spring Water
18245,Gyuki Leather Pattens
28145,Ale Tap
27200,Swallowskin Boots
44431,Everseeker's Garden Scythe
10793,Serpentskin Boots of Striking
28690,Painting of Kelk
35812,Small Cafe Walls
13116,General-purpose Metallic Silver Dye
27478,Spotted Ctenopoma
1701,Chipped Hora
27225,Dwarven Mythril Ring
7069,Leatherworking Bench
5372,Pine Lumber
18360,Doman Iron Kite Shield
35352,Bismuth Claw Hammer
19890,Infusion of Mind
3028,Cotton Tabard
10406,Giantsgall Guillotine
15855,Althyk Lavender Seeds
20148,Snowflake Moray
32102,Nephrite Eel
26734,Gatherer's Grasp Materia VIII
18357,Durium Astrometer
28150,Empty Boxes
21169,Centrifugal Crystal Engine Painting
17569,Peteinosaur Leather
31097,Purple Cosmos Corsage
33818,Faded Copy of In the Arms of War
22997,Boulevardier's Hat
20075,Stonytongue
9037,Wootz Mail
10349,Magnificent Mogdelier
20806,Blue Brightlily Corsage
1981,Wand of Flames
44653,Wintertide Shoes
2498,Iron Frypan
36637,Royal Lunatender
40566,Sanbaso
1601,Weathered Shortsword
44157,Grade 1 Gemdraught of Strength
2539,Steel Sledgehammer
4226,Silver Ear Cuffs
43994,Cobalt Tungsten Ore
41251,Select Duskcourt Cloth
40539,Nymeia's Wheel
34594,Ironwood Choker of Casting
10361,Small Merchant's Walls
43972,Cooking Mezcal
33848,By Design Orchestrion Roll
22890,Nightsteel Alembic
5487,Distilled Water
19743,Marid Leather Earrings
28811,Replica Sky Pirate's Gaskins of Fending
3447,Raptorskin Subligar
39601,Rhythm of the Realm Orchestrion Roll
30048,Kupo Jacket
21749,True Linen Gloves of Casting
12897,Cloud Banana
19566,Doman Steel Culinary Knife
7686,Gigantshark
13641,Sky Pirate's Coat of Fending
41403,Mayaman
5772,Sylph Green Dye
11913,Hallowed Chestnut Fishing Rod
36083,Dark Rye
30366,Red Cosmos
30040,Ornate Neo-Ishgardian Top of Healing
13903,Replica Dreadwyrm Cyclas of Striking
39876,Caviar Canapes
21159,Gration Painting
31681,Torn from the Heavens／The Dark Colossus Destroys All (Medley Version) Orchestrion Roll
3908,Mahogany Pattens
42505,Thunderyards Silk Coat of Casting
12055,Clockwork Barrow
10853,Wyvernskin Cuffs of Scouting
28689,Painting of Twine
22998,Boulevardier's Ruffled Shirt
36596,Panic Jig
5244,Brown Tinolqa Slag
9738,Green Tea Set
7083,Tonberry Oval Rug
29468,Neo-Ishgardian Earring of Casting
5397,Arrowwood Branch
28175,Campanula Seeds
21758,Black Willow Necklace of Fending
40637,Freestanding Rattan Hammock
38548,The Fae's Crown Handgonne
13797,Replica Allagan Grimoire of Casting
44010,Pink Beryl
35584,Coldbare Tree
6329,Glade Cottage Permit (Wood)
5783,Nophica Green Dye
39911,Concentrated Igneous Glioaether
25191,Gatherer's Guerdon Materia VII
23104,White Dahlia Corsage
37826,Hannish Varnish
5237,Black O'Ghomoro Slag
31864,Exarchic Hose of Healing
4918,Coelacanth
2123,Toothed Goathorn Staff
5904,Magicked Prism (Twin Adder)
34708,AR-Caean Velvet Bottoms of Maiming
33278,Hand-poured Coffee
30849,Seiryu's Sanctified Spine
4714,Tomato Pie
16625,Astral Silk Robe
20362,Blood of the Vortex
36568,Othardian Wrasse
28994,Ruby Weapon Bust
21896,Shisui of The Violet Tides Oil Painting
2653,Leather Eyepatch
2886,Felt Beret
5064,Silver Ingot
7142,Stone Flooring
30591,Thunder Rock
31232,Approved Grade 3 Skybuilders' Switch
37765,Rinascita Poleyns of Fending
35586,Miniature Antique Clock Tower
37755,Rinascita Samurai Blade
37381,Royal Menagerie Phasmascape
9235,Plumes of the Vortex
6478,Desert Ironwood
8386,Mischievous Moggle Mogbow
42922,Archeo Kingdom Hood of Casting
5112,Limonite
1766,Thunderstorm Axe
42907,Archeo Kingdom Beret of Aiming
41465,Modern Aesthetics - The Bold and the Braid
40555,Mailfish
33869,Frontier Cloth
5292,Animal Hide
3767,Bronze Sollerets
4912,Goosefish
25950,Bluespirit Axe
1976,Wand of Tremors
20034,Tawny Wench Shark
43249,Titanium Gold Bomb Frypan
38890,Indagator's Saw
33318,Steel Razor
9377,Ice Tear
27902,Insanity Orchestrion Roll
22511,Anemos Gloves
12945,Red Alumen
16744,Allagan Bladeshark
17310,Sky Rat Hookboots of Fending
22579,Odder Otter Bench
16793,Ornate Ironworks Breeches of Crafting
9517,Perfect Cloth
27892,Exquisite Beef Stew
20051,Silken Koi
4808,Lowland Grapes
36870,Highland Mansion Roof (Stone)
8366,Scream of the Vortex
12058,Iron Dwarf
2679,Plundered Cavalier's Hat
10787,Serpentskin Brais of Striking
10991,Opal Choker of Slaying
16721,Star Cotton Boll
18354,Durium Staff
37815,Rinascita Ring of Healing
37787,Rinascita Beret of Healing
10707,Titanium Sollerets of Fending
10636,Dark Chestnut Rod
2344,Iron Cross-pein Hammer
3367,Toadskin Brais
44059,Hammerhead Crocodile Leather
27083,Deepgold Alembic
23790,Rakshasa Mask of Maiming
4826,Sunset Wheat Flour
42454,Ra'Kaznar Labrys
31240,Approved Grade 3 Skybuilders' Rock Salt
13310,Eikon Iron Earring of Aiming
25809,Gliderskin Breeches of Fending
36463,Star-blue Guppy
27715,Dwarven Mythril Nugget
33280,Pixie Apple Basket
7717,Coerthan Carrot Seeds
27833,Broad Beans
17089,Gate of Nald Painting
3137,Vintage Chef's Apron
9621,Grade 1 Feed - Balance Blend
12865,Seafood Stew
19535,Doman Iron Pickaxe
28772,Skybuilders' Iron Sand
29724,Marine Bomb
29720,Merlthor Lobster
2906,Harlequin's Cap
3751,Hyuran Longboots
15835,Faded Copy of Through the Maelstrom
2347,Heavy Crowsbeak Hammer
26479,Facet Trousers of Healing
34241,Luncheon Toadskin Codex
9205,Maddening Daggers
15519,Ironworks Boots of Crafting
2757,Vintage Celata
10729,Titanium Vambraces of Maiming
42028,Mountain Linen Cloak of Aiming
7762,Grade 2 Shroud Topsoil
10667,Titanium Hoplon
5224,Radiant Lightning Moraine
30818,Tsukuyomi's Moonlit Revolver
25636,White Oak Cane
10989,Mythrite Necklace of Slaying
44061,Gomphotherium Leather
34393,Bismuth Uchigatana
17985,Moai Statue
44423,Everseeker's File
9081,Platinum Ring of Casting
18727,Palladium Bracelet of Aiming
27790,Tincture of Mind
39380,Faerie Door
9028,Wootz Mitten Gauntlets
21132,Great Gubal Library Painting
40648,Fishing Rod Rack
28926,White Ronso
25831,Iridescent Acton of Scouting
15829,Whisper of the Land Orchestrion Roll
35562,Round Wooden Loft
5731,Goobbue Grey Dye
42027,Mountain Linen Field Dressing of Aiming
33921,Battledance Materia IX
40601,Modern Aesthetics - Ambitious Ends
3168,Veteran's Acton
5103,Silver Leaf
37354,Small Blackboard
28992,Steppe Bed
8024,Waterfowl Feather
27837,Coffee Beans
6543,Glade Bed
26492,Facet Earrings of Casting
3187,Woolen Smock
30462,Aesthete's Doublet of Crafting
28964,Modern Mogseat
15806,Landlords Orchestrion Roll
2056,Bone Brand
3885,Raptorskin Thighboots
25819,Iridescent Acton of Striking
15472,Survival Hat
18003,White Daisies
44253,Scientist's Gloves
2189,Embossed Book of Electrum
24355,Modified Unkiu-class Stern
4643,Antelope Steak
36863,Highland Cottage Roof (Wood)
27495,Deep Purple Coral
36067,Archon Burger
5471,Growth Formula Beta
4315,Silver Gorget
42896,Archeo Kingdom Sabatons of Fending
43238,Cobalt Tungsten Mortar
20437,Rapier of the Round
34751,Star Quartz Ring of Slaying
4975,Monke Onke
4927,Striped Goby
29729,Rhotano Sardine
11028,Aurum Regis Earrings of Aiming
14229,Another Round Orchestrion Roll
10792,Titanium Sabatons of Striking
2441,Militia Awl
3611,Fingerless Boarskin Gloves
35085,Classical Wristband of Fending
2508,Bronze Culinary Knife
25693,Hematite Choker of Fending
21204,Hannish Wool Autumn Shirt
34737,Star Quartz Earrings of Aiming
23105,Black Dahlia Corsage
21129,Answering Quarter Painting
9370,Dubbin
4284,Rose Gold Earrings
31241,Approved Grade 3 Skybuilders' Hardsilver Sand
42347,Rroneek Serge Halfgloves of Healing
2582,Gilded Rosewood Fishing Rod
35457,Kumbhiraskin Necklace of Gathering
10869,Dragonskin Breeches of Scouting
18103,Triphane Bracelet of Aiming
2451,Wolf Fang Needle
30815,Tsukuyomi's Moonlit Greatbow
6408,Oasis Lancet Window
27910,Mortal Instants Orchestrion Roll
22911,Yamashi Dogi
12069,Gold Rush Minecart
15144,Washbasin
7026,Linen Canvas
5045,Caravan Eel
17544,Black Cherry Blossom Corsage
11038,Ramie Ribbon of Healing
19924,Rhino Beetle Carapace
24211,Hemon
8155,Mastercraft Demimateria
2607,Caddisfly Larva
34124,Gajaskin Shoes of Scouting
40405,Plain Pajama Shirt
4840,Mugwort
39677,Diadochos Armlets of Healing
37127,Ostrakon Deka-hexi Painting
12243,Timeworn Dragonskin Map
3753,Elezen Shoes
25195,Craftsman's Cunning Materia VII
19563,Doman Steel Awl
10875,Dhalmelskin Leggings of Scouting
42059,Ihuykanite Bracelet of Aiming
2741,Silver Circlet (Heliodor)
18566,Azurite Choker of Aiming
44991,Adamant Gunblade
20050,Heather Charr
5399,Willow Branch
20475,Non La
15425,Rolanberry Shaved Ice
17133,Crystal Tower Illustration
41767,Craftsman's Command Materia XI
22395,Bonsai Fish
44830,Black Cattleya Corsage
27749,Iridescent Silk Thread
41836,Mountain Chromite Kilij
31819,Exarchic Guillotine
26024,Lazurite Ring of Slaying
6555,Flame Armoire
16694,Teak Bracelet of Slaying
25213,Hrothgar Wristguards
38421,Ornate Rinascita Cuirass of Fending
28179,Green Campanulas
13028,Gemmaster's Coronal
17955,Mounted Flower Vase
14050,Pudding Settee
43987,Mesquite Beans
34724,Chondrite Sollerets of Scouting
44162,Grade 2 Gemdraught of Strength
27312,Crystarium Umbrella Stand
4894,Sea Pickle
20216,Tithe Collector
10724,Adamantite Mail of Maiming
1917,Oak Longbow
10620,Adamantite Knives
30408,Wooden Footbridge
34091,Gaja Codex
26782,Magicked Bed
5684,Gatherer's Guerdon Materia I
35432,Scarlet Moko Halfslops of Gathering
19912,Alyssum
4359,Stonewall Choker
42211,Pink Beryl Bracelet of Fending
4898,Fullmoon Sardine
42318,Acacia Round Brush
10931,Ramie Robe of Casting
23056,Firelight Goldfish
2546,Bronze Hatchet
4723,Cheese Risotto
17992,Lily Hills Flooring
5181,Rubellite
15960,Invincible II Miniature
43951,Ornate Archeo Kingdom Coat of Healing
30367,Blue Cosmos
41827,Shirogane Phasmascape
27283,Potted Orange Tree
11001,Mythrite Earblades of Slaying
30828,Suzaku's Flame-kissed Pinions
5749,Kobold Brown Dye
34253,Luncheon Toadskin Hose of Fending
6762,Wolf Breeches
5713,Craftsman's Command Materia V
20224,Steel Loach
2920,Carpenter's Hood
41660,Course Uncharted Orchestrion Roll
6594,Terracotta Pot
1925,Oak Composite Bow
10387,Thavnairian Turban
20215,White Sturgeon
21736,True Linen Jacket of Scouting
18512,Marid Leather Codex
6547,Flame Utility Cot
37845,Greatsword Snook
6528,Serpent Storage Bench
5522,Natron
5717,Quickarm Materia IV
30481,Crab Cakes
42361,White Gold Choker of Slaying
27526,Wardenfish
32876,Ornate Exarchic Mail of Maiming
24165,Arum Bulbs
20689,Hingan Cottage Wall (Mokuzo)
19030,Palladium Earring of Healing
24328,Seeing Horde Cane
2394,Bronze Ornamental Hammer
7568,Magic Broom
2304,Spruce Round Shield
1855,Mythril Lance
7099,Tonberry Square Rug
28069,The Horned King
7903,Meteor Survivor
39713,Grinding Fluid
27522,Elven Spear
4644,Aldgoat Steak
13686,Rainbow Bustle
27696,Truegold Sand
13830,Replica Allagan Tunic of Casting
37357,Eulmoran Divan
30038,Ornate Neo-Ishgardian Top of Aiming
3102,Steel Cuirass
5580,Vanya Silk Crakow Lining
2166,Book of Silver
36400,Tessera
27954,Coarse Saltpeter
34237,High Durium Musketoon
4565,Eye Drops
12881,Highland Flour
44889,Origenics Monitor Desk
10598,Mythrite War Axe
33128,Painted Skies Orchestrion Roll
36126,Paladin's Horde Arms
17111,Steel Vigil Painting
35576,Square Niche Partition
30852,Seiryu's Sanctified Rod
27436,Albino Garfish
3780,Hard Leather Crakows
44835,Yellow Cattleyas
20690,Hingan Cottage Wall (Nanpu)
27805,Gale Rock
3561,Cotton Work Gloves
28471,Facet Fishing Rod
20191,Steppe Bullfrog
4470,Goshenite Ring
43259,Titanium Gold Mortar
2402,Electrum Lapidary Hammer
11078,Agate Ring of Casting
34272,Luncheon Toadskin Gloves of Scouting
2893,Cobalt Sallet
18510,Durium Rod
19633,Kudzu Robe of Crafting
27293,Antique Vessels
19512,High Steel Thermal Alembic
1958,Maple Wand
5550,Puk Wing
36438,Ksirapayin
35057,Classical Sagittarius's Wrist Torque
6344,Oasis Mansion Permit (Wood)
30832,Suzaku's Flame-kissed Kunai
14061,Topiary Sabotender
25025,Pike of the Goddess
13917,Replica Dreadwyrm Petasos of Casting
31822,Exarchic Rod
35080,Classical Choker of Fending
33312,Purple Moth Orchids
41501,Islecracker
20012,Doman Yellow
37749,Rinascita Culverin
10163,Invincible-type Propellers
7056,Starlight Barding
27764,Silkmoth Scales
29686,Ronkan Rocking Chair
3863,Mage's Pattens
5022,Mushroom Crab
6462,Deluxe Riviera Pendant Lamp
30445,Aesthete's Needle
21900,Mol Iloh Oil Painting
9734,Oak Low Barrel Planter
13709,General-purpose Dark Red Dye
34151,Ametrine Ring of Slaying
33609,Byakko's Enspirited Ephemeris
2566,Wrapped Steel Scythe
3526,Miqo'te Gauntlets
39493,Magitek Avenger G1 Identification Key
42144,Cobalt Tungsten Scimitar
5234,Brown O'Ghomoro Slag
22568,Miniature Iloh
7776,Broombush
18675,Gazelleskin Bracers of Fending
41142,Wildflower Bed
25196,Craftsman's Command Materia VII
5715,Quickarm Materia II
10747,Mythrite Sabatons of Maiming
12870,Snurbleberry Tart
7925,The Salter
5423,Chestnut Plank
3076,Vintage Coatee
36872,Highland Cottage Wall (Wood)
11890,Aurum Regis Creasing Knife
11049,Mythrite Earblades of Healing
29437,Neo-Ishgardian Bottoms of Striking
28938,Galadion Chovy
27165,Smilodonskin Shoes of Crafting
24579,Raw Steppe Cookware Materials
12565,Dragon Leather
5516,Beehive Chip
2887,Buccaneer's Tricorne
2487,Steel Mortar
5844,Gagaroon Luck-die
5440,Hippogryph Talon
44180,Coffee Kukuru Rusks
36163,High Durium Ore
39608,Miser's Folly Orchestrion Roll
5678,Savage Might Materia V
2066,Ice Brand
20676,Blue Bobbit
20711,Hingan Placard (Nanpu)
20687,Hingan Mansion Roof (Nanpu)
43742,Twig Catfish
27118,Bluespirit Scythe
2483,Recruit's Mortar
28969,Cardpaper Box
11007,Yeti Fang Ring of Slaying
42218,Pink Beryl Ring of Aiming
42369,White Gold Amulet of Casting
27758,Dwarven Cotton Thread
12520,Hardsilver Nugget
24550,Rainbow Lilies of the Valley
5410,Spruce Branch
2622,Mythril Spoon Lure
20428,Endless Expanse Katana
31272,Approved Grade 3 Skybuilders' Umbral Galewood Sap
30451,Aesthete's Claw Hammer
27810,Bog Sage
44143,Potsworn's Abrasive
20750,Hingan Scroll
31890,Exarchic Ring of Aiming
23798,Rakshasa Tekko of Striking
25027,Points of the Goddess
8564,Shaded Spectacles
10590,Adamantite Broadsword
36211,Scarlet Moko Cloth
12901,Abalathian Rock Salt
41823,Sunset Phasmascape
16957,Highbridge Painting
29510,Platinum Herring
16807,Unspoken Orchestrion Roll
3043,Goatskin Jacket
4699,Dark Pretzel
17076,Guardian Tree Painting
1937,Yew Longbow
39589,Hagnos Cloth
23001,Quaintrelle's Ruffled Dress
40620,Watcher's Palace Interior Wall
5891,Flame Tracer
38565,Purple Sweet Pea Necklace
36700,Pactmaker's Pliers
24291,Upon the Rocks Orchestrion Roll
6675,Riviera Oval Rug
35463,Integral Ring of Crafting
37376,Cathedral Lectern
27659,Altered Cobalt Elmo
27739,Green Glider Leather
40589,Spectral Kotsu Zetsu
5204,Astral Eye
4371,Amber Choker
9376,Allagan Catalyst
2303,Darksteel Buckler
20749,Hingan Brushes
17581,Crystal Pigeon
9050,Platinum Scarf of Slaying
36054,Yakow Moussaka
33314,Black Moth Orchids
